_id,_rev,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user.id,user.id_str,user.name,user.screen_name,user.location,user.url,user.description,user.translator_type,user.protected,user.verified,user.followers_count,user.friends_count,user.listed_count,user.favourites_count,user.statuses_count,user.created_at,user.utc_offset,user.time_zone,user.geo_enabled,user.lang,user.contributors_enabled,user.is_translator,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,geo,coordinates,place,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities.hashtags,entities.urls,entities.user_mentions,entities.symbols,favorited,retweeted,possibly_sensitive,filter_level,lang,timestamp_ms
1351326144331595779,1-ad36202f1017a37704ee27b792faba34,Tue Jan 19 00:30:33 +0000 2021,1351326144331595779,1351326144331595779,Mario Kart Live: Home Circuit  Giveaway https://t.co/DKaKQKyo34,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",false,null,null,null,null,null,2928012876,2928012876,SCOTT BRUNSKILL,staffy53,"Toowoomba, Queensland",null,null,none,false,false,347,4939,28,3250,20510,Sat Dec 13 03:40:33 +0000 2014,null,null,false,null,false,false,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,1B95E0,000000,000000,000000,false,http://pbs.twimg.com/profile_images/543612985835409408/0fkc0TaK_normal.jpeg,https://pbs.twimg.com/profile_images/543612985835409408/0fkc0TaK_normal.jpeg,https://pbs.twimg.com/profile_banners/2928012876/1546856534,false,false,null,null,null,null,null,null,null,false,0,0,0,0,[],"[{""url"":""https://t.co/DKaKQKyo34"",""expanded_url"":""https://wn.nr/zHzBUM"",""display_url"":""wn.nr/zHzBUM"",""indices"":[40,63]}]",[],[],false,false,false,low,en,1611016233891
1351326166905307136,1-5f3ce223997098aba16cabe4f685611b,Tue Jan 19 00:30:39 +0000 2021,1351326166905307136,1351326166905307136,"RT @makeupaguy: guy who knows all the Mario kart shortcuts but won't take them out of principle","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,null,null,null,null,null,1078461170,1078461170,#IStandWithRayFisher | He/Him,MnMJax,Living in a dream world,https://blmsites.carrd.co/,"Jax. Autistic indigenous author who probably pissed you off. Bi, trans, hyperbolic 🗑️. Associate Producer for #ZackSnydersJusticeLeague. #ReleaseTheAyerCut.",none,false,false,1003,1628,18,126177,61994,Fri Jan 11 04:07:38 +0000 2013,null,null,true,null,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,002FA7,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1349739614718705665/COQ_V_5F_normal.jpg,https://pbs.twimg.com/profile_images/1349739614718705665/COQ_V_5F_normal.jpg,https://pbs.twimg.com/profile_banners/1078461170/1611012388,false,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""makeupaguy"",""name"":""make up a guy"",""id"":1316536928393744400,""id_str"":""1316536928393744384"",""indices"":[3,14]}]",[],false,false,,low,en,1611016239273
1351326170600660992,1-61f890412b5a22cda794718722877797,Tue Jan 19 00:30:40 +0000 2021,1351326170600660992,1351326170600660992,"@ChilledChaos @littlemomerath My unquenched thirst for Xenoblade, Doom Eternal, Mario Kart 8, Luigi’s Mansion, Mari… https://t.co/cmnqkqinoC","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",true,1351305147863937026,1351305147863937026,1310062756448612356,1310062756448612356,KaldoreiLights,1310062756448612356,1310062756448612356,Claire🎄🦋♒️,KaldoreiLights,null,null,"Hi! Got rolled up into the whole""Twitter phone verification not working"" thing&still can't access my other main account(s),so here I am xD main: @littlemomerath",none,false,false,25,408,1,4038,145,Sun Sep 27 03:44:55 +0000 2020,null,null,false,null,false,false,F5F8FA,,,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1312107449508409345/GDBZEOoD_normal.jpg,https://pbs.twimg.com/profile_images/1312107449508409345/GDBZEOoD_normal.jpg,https://pbs.twimg.com/profile_banners/1310062756448612356/1601665769,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],"[{""url"":""https://t.co/cmnqkqinoC"",""expanded_url"":""https://twitter.com/i/web/status/1351326170600660992"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[117,140]}]","[{""screen_name"":""ChilledChaos"",""name"":""Chilled Chaos"",""id"":19088665,""id_str"":""19088665"",""indices"":[0,13]},{""screen_name"":""littlemomerath"",""name"":""˗ˏˋ Claire🌲 ˎˊ˗ #TeamTrees"",""id"":339942061,""id_str"":""339942061"",""indices"":[14,29]}]",[],false,false,,low,en,1611016240154
1351326175365271552,1-28a0323b64ed598c9731f3de40e24c1c,Tue Jan 19 00:30:41 +0000 2021,1351326175365271552,1351326175365271552,"RT @boxnotfound: dear feral boys,

might you consider playing mario kart, gang beasts, pummel party, overcooked, cards against humanity, or…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,null,null,null,null,null,1141226245100720129,1141226245100720129,kaiaisartsy,d3vilgirl5150,she/ him/ them,null,artist and afraid,none,false,false,9,149,0,37848,194,Wed Jun 19 06:08:34 +0000 2019,null,null,false,null,false,false,F5F8FA,,,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1349606247838826498/s9Z3Dbvc_normal.jpg,https://pbs.twimg.com/profile_images/1349606247838826498/s9Z3Dbvc_normal.jpg,https://pbs.twimg.com/profile_banners/1141226245100720129/1610606134,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""boxnotfound"",""name"":""tara ??"",""id"":1227460147066409000,""id_str"":""1227460147066408960"",""indices"":[3,15]}]",[],false,false,,low,en,1611016241290
1351326212497567744,1-28bd43c5e116785fc0486aa6e9aa59c6,Tue Jan 19 00:30:50 +0000 2021,1351326212497567744,1351326212497567744,"🔴Jan 19th-Jan 24th (4pm-6pm EST)
-----
Tuesday: Mario Kart Wii: Road to 9999VR (#6)
Thursday: Half Life: Alyx (#1)… https://t.co/jJjAuitOXi","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",true,null,null,null,null,null,1013620819933782016,1013620819933782016,Alpine,Alpine__Fox,null,http://twitch.tv/Alpine_Fox,"17 | they/them | gay🏳️‍🌈 | #BLM | pfp- @sesamios | Wild Abandon Member | Stream Tues, Thurs, & Sun @ 4pm-6pm on Twitch | Vent- @AlpineFoxPriv",none,false,false,56,245,2,978,426,Mon Jul 02 03:10:10 +0000 2018,null,null,false,null,false,false,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,19CF86,000000,000000,000000,false,http://pbs.twimg.com/profile_images/1284349742022045698/z1L1k9VV_normal.jpg,https://pbs.twimg.com/profile_images/1284349742022045698/z1L1k9VV_normal.jpg,https://pbs.twimg.com/profile_banners/1013620819933782016/1591345148,false,false,null,null,null,null,null,null,null,false,0,0,0,0,[],"[{""url"":""https://t.co/jJjAuitOXi"",""expanded_url"":""https://twitter.com/i/web/status/1351326212497567744"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[116,139]}]",[],[],false,false,,low,en,1611016250143
1351326344093822976,1-d4d7327572d385f51817715e38403a13,Tue Jan 19 00:31:21 +0000 2021,1351326344093822976,1351326344093822976,"Nothing like a tooth filling to start your week! :3

Sched time!
Tues: Hat in Time
Wed: Mario Kart 8 dx
Fri: Shanta… https://t.co/IXYnYAxc5b","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",true,null,null,null,null,null,184918365,184918365,Aelita1234 *Commissions Open 4/4*,AelitaPandaZ,"New Jersey, USA",https://www.youtube.com/user/Aelita1234,"Aelita1234/Aelita PandaZ from Youtube. MMDer, Twitch Affiliate, Nerdy Mod, EGG PAC. Life is full of ups&downs, which makes it exciting. 18k+ Subs Strong ^_^",none,false,false,649,743,8,2238,10919,Mon Aug 30 20:19:46 +0000 2010,null,null,false,null,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,true,1B95E0,FFFFFF,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1091259513792020480/zWIFTnxx_normal.jpg,https://pbs.twimg.com/profile_images/1091259513792020480/zWIFTnxx_normal.jpg,https://pbs.twimg.com/profile_banners/184918365/1592781432,false,false,null,null,null,null,null,null,null,false,0,0,0,0,[],"[{""url"":""https://t.co/IXYnYAxc5b"",""expanded_url"":""https://twitter.com/i/web/status/1351326344093822976"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[117,140]}]",[],[],false,false,,low,en,1611016281518
1351326409596293121,1-50751471a24a5b77b9bab0c6ec338985,Tue Jan 19 00:31:37 +0000 2021,1351326409596293121,1351326409596293121,"si je pouvais rajouter un truc à mario kart 8 ça serait la possibilité de dire ""nique tes grands morts"" à qqun dans… https://t.co/dnhyuhHVUD","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",true,null,null,null,null,null,117467522,117467522,chloé 🎄 comms open!!,chIoexe,"24, fr / she/her / 3d animator",http://ko-fi.com/chioexe,"i want someone to love me as much as yamaguchi and tsukishima love each other (´,,•ω•,,)♡ 🌸✨ artist first, weeb second, human third",regular,false,false,699,741,20,88832,91579,Thu Feb 25 17:13:45 +0000 2010,null,null,false,null,false,false,121212,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,true,E2868E,000000,080808,E8E8E8,true,http://pbs.twimg.com/profile_images/1307350722497912833/zF4c9dFv_normal.jpg,https://pbs.twimg.com/profile_images/1307350722497912833/zF4c9dFv_normal.jpg,https://pbs.twimg.com/profile_banners/117467522/1601642011,false,false,null,null,null,null,null,null,null,false,0,0,0,0,[],"[{""url"":""https://t.co/dnhyuhHVUD"",""expanded_url"":""https://twitter.com/i/web/status/1351326409596293121"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[117,140]}]",[],[],false,false,,low,fr,1611016297135
1351326431264055304,1-bb2229401dae2f4840c5c023cc52d30b,Tue Jan 19 00:31:42 +0000 2021,1351326431264055304,1351326431264055304,Mario Kart,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,null,null,null,null,null,1224559121229393925,1224559121229393925,ARA 🚀,araxcache,2/10 Team Qlas 🤡    1/3   1/1,null,𝐅𝐚𝐧 𝐀𝐜𝐜𝐨𝐮𝐧𝐭 | ɪ ᴡᴀɴᴛ ᴛʜɪs ᴅʀᴇᴀᴍ ᴛᴏ ʀᴇᴍᴀɪɴ... ✨,none,false,false,372,42,5,14881,13999,Tue Feb 04 05:03:47 +0000 2020,null,null,true,null,false,false,F5F8FA,,,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1348991312939393025/ut2csDDP_normal.jpg,https://pbs.twimg.com/profile_images/1348991312939393025/ut2csDDP_normal.jpg,https://pbs.twimg.com/profile_banners/1224559121229393925/1608786539,true,false,null,null,null,null,null,null,null,true,0,0,0,0,[],[],[],[],false,false,,low,in,1611016302301
1351326471273533442,1-4d2e1891e136c833822f81fd0151918e,Tue Jan 19 00:31:51 +0000 2021,1351326471273533442,1351326471273533442,Gros GG !,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,null,null,null,null,null,465170589,465170589,Price | Astro🇫🇷,Price6z,France,http://www.twitch.fr/VeryBadStreamFR,"25 ans || pilote Sim Racing for @esportAstro || Streamer et Co-Fondateur de la @VeryBadStream || Just play and fun ||  Tous gamers
 #F1Fan #TeamCaroJu",none,false,false,433,335,15,21879,15270,Mon Jan 16 01:49:22 +0000 2012,null,null,true,null,false,false,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,DD2E44,000000,000000,000000,false,http://pbs.twimg.com/profile_images/1314669182127144962/AMIRNf20_normal.jpg,https://pbs.twimg.com/profile_images/1314669182127144962/AMIRNf20_normal.jpg,https://pbs.twimg.com/profile_banners/465170589/1609172512,false,false,null,null,null,null,null,null,null,true,0,0,0,0,[],[],[],[],false,false,,low,de,1611016311840
1351326508393107456,1-0b5b41fa744cf9ce4084fec6d6d4b31c,Tue Jan 19 00:32:00 +0000 2021,1351326508393107456,1351326508393107456,"Aussi j'ai chopé Mario Kart, la voix à l'intro, c'est complètement explosé, je chiale à chaque fois 😭","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",false,null,null,null,null,null,14069159,14069159,DamoffAllBran,DamonDamoff,France,null,"🏳️‍⚧️ Acide gars trans
Mes blagues nulles n'engagent que moi.
il/he 𐂂",none,false,false,41,270,0,9417,6000,Sun Mar 02 16:31:08 +0000 2008,null,null,false,null,false,false,000000,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,false,009696,000000,000000,000000,false,http://pbs.twimg.com/profile_images/1278718074200354816/9HZFENRL_normal.jpg,https://pbs.twimg.com/profile_images/1278718074200354816/9HZFENRL_normal.jpg,https://pbs.twimg.com/profile_banners/14069159/1590448675,false,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],[],[],false,false,,low,fr,1611016320690
1351326515590385664,1-725c87a7e90ef1d5e8bbe5ac85422e60,Tue Jan 19 00:32:02 +0000 2021,1351326515590385664,1351326515590385664,i miss mario kart,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,null,null,null,null,null,1109271080,1109271080,مريم,alsmaariam,Doha,http://curiouscat.me/maariam,🦁. i read spoilers,none,false,false,314,115,1,2810,4941,Mon Jan 21 15:12:03 +0000 2013,null,null,true,null,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1348674704215838723/EM9s7iSV_normal.jpg,https://pbs.twimg.com/profile_images/1348674704215838723/EM9s7iSV_normal.jpg,https://pbs.twimg.com/profile_banners/1109271080/1594864208,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],[],[],false,false,,low,en,1611016322406
1351326535207297029,1-46924ce29553f02c92d4c6e077353011,Tue Jan 19 00:32:07 +0000 2021,1351326535207297029,1351326535207297029,Mario kart,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,null,null,null,null,null,1298006586258948096,1298006586258948096,miga de pan💙,migadepancacher,null,null,"Cacher/Fan account. 
Agregaré algo, cuando se me ocurra algo",none,false,false,265,169,4,15196,20427,Mon Aug 24 21:17:59 +0000 2020,null,null,false,null,false,false,F5F8FA,,,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1343092173781299200/MlvTfHUI_normal.jpg,https://pbs.twimg.com/profile_images/1343092173781299200/MlvTfHUI_normal.jpg,https://pbs.twimg.com/profile_banners/1298006586258948096/1609054252,true,false,null,null,null,null,null,null,null,true,0,0,0,0,[],[],[],[],false,false,,low,in,1611016327083
1351326570103910400,1-24b3d3cfde7d478e326f0b617934595d,Tue Jan 19 00:32:15 +0000 2021,1351326570103910400,1351326570103910400,"Un jour je vais participer à un tournoi mario kart de Ponce et je vais prouver que je suis le meilleur joueur de mario kart de l'histoire","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,null,null,null,null,null,1166687816916639744,1166687816916639744,ISSOU,POgdosoNnn,"Haute-Normandie, France",null,"ROBERT BERIC JE T'AIME. #ASSE
Fière 16 eme de Ligue 1 Uber Eats
   
                                   







Prions pour l'arrivée de la Sainte-Météorite",none,false,false,33,505,0,19666,2982,Wed Aug 28 12:23:56 +0000 2019,null,null,false,null,false,false,F5F8FA,,,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1349859801539473411/T3oGQCBM_normal.jpg,https://pbs.twimg.com/profile_images/1349859801539473411/T3oGQCBM_normal.jpg,https://pbs.twimg.com/profile_banners/1166687816916639744/1610666441,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],[],[],false,false,,low,fr,1611016335403
1351326630602448897,1-7bb1e989ded1bacb0d2da4755161095b,Tue Jan 19 00:32:29 +0000 2021,1351326630602448897,1351326630602448897,⭐,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,null,null,null,null,null,1333575835148832770,1333575835148832770,games cachers 🎮,gamescachers2,null,null,"cuenta para jugar porque el fandom es aburrido
(aportaciones al dm)",none,false,false,328,165,0,52,582,Tue Dec 01 00:58:36 +0000 2020,null,null,false,null,false,false,F5F8FA,,,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1333576447408168960/gFO4j7Lh_normal.jpg,https://pbs.twimg.com/profile_images/1333576447408168960/gFO4j7Lh_normal.jpg,https://pbs.twimg.com/profile_banners/1333575835148832770/1606784393,true,false,null,null,null,null,null,null,null,true,0,0,0,0,[],[],[],[],false,false,,low,und,1611016349827
1351326636315172868,1-d9365b8f4fe4f8481b17afe6357f541f,Tue Jan 19 00:32:31 +0000 2021,1351326636315172868,1351326636315172868,IM RACING GOOD TONGIHT BABY GRT OUT HERE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,null,null,null,null,null,1223074942918582273,1223074942918582273,rebus,rebusonyt,null,http://www.youtube.com/c/rebus22,Funny Man Content Creator//Affiliate with @smashersoap USE PROMO CODE REBUS FOR 10% OFF//For business inquiries: rebusonyt@gmail.com,none,false,false,380,359,5,11277,6800,Fri Jan 31 02:46:12 +0000 2020,null,null,true,null,false,false,F5F8FA,,,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1346301109938360321/guGGIt5t_normal.jpg,https://pbs.twimg.com/profile_images/1346301109938360321/guGGIt5t_normal.jpg,https://pbs.twimg.com/profile_banners/1223074942918582273/1596587788,true,false,null,null,null,null,null,null,null,true,0,0,0,0,[],[],[],[],false,false,,low,en,1611016351189
1351326636512305152,1-875676d6a5c5570fdd104ae5d96a07f0,Tue Jan 19 00:32:31 +0000 2021,1351326636512305152,1351326636512305152,@honkkarIs I keep saying I’m gonna buy a wii just to play Mario kart. I never even CONSIDERED that I could play this too,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,1351326406479908864,1351326406479908864,1246174409636884480,1246174409636884480,honkkarIs,2566036539,2566036539,cloo💫,cliolovesfrogs,montreal or the midwest,https://curiouscat.qa/cliolovesfrogs,consistently almost good | she/they | 19,none,false,false,438,681,3,134219,21578,Mon May 26 22:45:32 +0000 2014,null,null,true,null,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,1B95E0,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1349793835770138624/Cr_qMBEi_normal.jpg,https://pbs.twimg.com/profile_images/1349793835770138624/Cr_qMBEi_normal.jpg,https://pbs.twimg.com/profile_banners/2566036539/1605415678,false,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""honkkarIs"",""name"":""corn"",""id"":1246174409636884500,""id_str"":""1246174409636884480"",""indices"":[0,10]}]",[],false,false,,low,en,1611016351236
1351326642577223685,1-26bf7f141424d0379a58f310f8e79dd9,Tue Jan 19 00:32:32 +0000 2021,1351326642577223685,1351326642577223685,RT @j4m13c0: Today I am releasing the Japanese Nintendo DS demo of Mario Kart. This game had been public in the past but is hard to find! N…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",false,null,null,null,null,null,882786994174259201,882786994174259201,A poorly drawn lava kind of a molten man,HammerM31333398,null,null,"I make Smash Bros.-esque videos on YT, and enjoy classic cartoons. Hosts @NoContextOmniTF, @OOCChristMedia, and @PDVideoHistory and co-hosts @AdultSwimNoCon.",none,false,false,367,676,1,31506,26179,Thu Jul 06 02:23:15 +0000 2017,null,null,false,null,false,false,F5F8FA,,,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1052966763544096768/50ww232X_normal.jpg,https://pbs.twimg.com/profile_images/1052966763544096768/50ww232X_normal.jpg,https://pbs.twimg.com/profile_banners/882786994174259201/1573529129,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""j4m13c0"",""name"":""Jamie C"",""id"":221497052,""id_str"":""221497052"",""indices"":[3,11]}]",[],false,false,,low,ja,1611016352682
1351326668259008515,1-b64e354f454762a7da4143cd7b0080c4,Tue Jan 19 00:32:38 +0000 2021,1351326668259008515,1351326668259008515,@MasamuneOmega Mario Kart Live,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,1351221504453783561,1351221504453783561,2397881838,2397881838,MasamuneOmega,768593695,768593695,John Castle,JohnTv25,null,null,null,none,false,false,1,53,0,50,56,Mon Aug 20 01:32:13 +0000 2012,null,null,false,null,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1020437430820884486/E8pdco8i_normal.jpg,https://pbs.twimg.com/profile_images/1020437430820884486/E8pdco8i_normal.jpg,https://pbs.twimg.com/profile_banners/768593695/1532126218,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""MasamuneOmega"",""name"":""Izzy"",""id"":2397881838,""id_str"":""2397881838"",""indices"":[0,14]}]",[],false,false,,low,en,1611016358805
1351326751230717952,1-5c2002eb4c69b489a32f4ab61f0dbd8f,Tue Jan 19 00:32:58 +0000 2021,1351326751230717952,1351326751230717952,this is the kind of shit that gets me going,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,null,null,null,null,null,4924565998,4924565998,99c paradise,w__i__n__d__y,nyc,null,hey everyone. i love crying and also laughing. follow for all the newest sexy trends,none,false,false,77,126,2,120028,9071,Wed Feb 17 17:11:05 +0000 2016,null,null,false,null,false,false,1A1B1F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,true,ABB8C2,000000,000000,000000,true,http://pbs.twimg.com/profile_images/971786311953735688/YthKNO32_normal.jpg,https://pbs.twimg.com/profile_images/971786311953735688/YthKNO32_normal.jpg,https://pbs.twimg.com/profile_banners/4924565998/1584453435,false,false,null,null,null,null,null,null,null,true,0,0,0,0,[],[],[],[],false,false,,low,en,1611016378587
1351326798160789506,1-100e0856000f9bb45cbd484f5c844b8f,Tue Jan 19 00:33:09 +0000 2021,1351326798160789506,1351326798160789506,"just imagine it, me, a 5'6 hunched over woman walking around the streets, wearing a faux-leather-coat, slicked back… https://t.co/fQ0Dd9RVt7","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",true,null,null,null,null,null,1300014843186028550,1300014843186028550,laila,fruittoilet,astral projecting,https://linktr.ee/fruittoilet/,brain farts and nothing else,none,false,false,7,132,0,793,396,Sun Aug 30 10:17:51 +0000 2020,null,null,false,null,false,false,F5F8FA,,,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1343987775146754048/FThcj7-q_normal.jpg,https://pbs.twimg.com/profile_images/1343987775146754048/FThcj7-q_normal.jpg,https://pbs.twimg.com/profile_banners/1300014843186028550/1609266168,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],"[{""url"":""https://t.co/fQ0Dd9RVt7"",""expanded_url"":""https://twitter.com/i/web/status/1351326798160789506"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[117,140]}]",[],[],false,false,,low,en,1611016389776
1351326804825546755,1-059fb8dd5df5096a66905e4ea32e6217,Tue Jan 19 00:33:11 +0000 2021,1351326804825546755,1351326804825546755,"RT @boxnotfound: dear feral boys,

might you consider playing mario kart, gang beasts, pummel party, overcooked, cards against humanity, or…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,null,null,null,null,null,1260596226057277440,1260596226057277440,fern ❥??,fezzamoon,she/they,https://allcards.carrd.co/,"18 , 75 ,-9🇸🇱, feraltwt",none,false,false,2434,2982,36,24457,18816,Wed May 13 15:42:28 +0000 2020,null,null,false,null,false,false,F5F8FA,,,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1350102585848590343/Stx6UYOt_normal.jpg,https://pbs.twimg.com/profile_images/1350102585848590343/Stx6UYOt_normal.jpg,https://pbs.twimg.com/profile_banners/1260596226057277440/1610643018,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""boxnotfound"",""name"":""tara ??"",""id"":1227460147066409000,""id_str"":""1227460147066408960"",""indices"":[3,15]}]",[],false,false,,low,en,1611016391365
1351326901839781891,1-1e53c83ef52bce602d5afc61ec19867a,Tue Jan 19 00:33:34 +0000 2021,1351326901839781891,1351326901839781891,RT @LauraZetkin: Mi hermana cuando se pasó dos días sin hablarme por haberle ganado al Mario Kart https://t.co/vJ3F33iwPa,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,null,null,null,null,null,624671428,624671428,el chico del imperdible 🧷🏴‍☠️🐺,jose_wyrm,"el baño, mi casa",https://josewyrm97.wixsite.com/saliendodelacaverna,"el alioli esta conceptuado socialmente muy mal, pero el alioli es la autentica salud.  

soy puro anarquismo compañerx y vengo a abolir tu estado de solteria",none,false,false,482,990,8,94056,74719,Mon Jul 02 13:30:13 +0000 2012,null,null,false,null,false,false,352726,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,false,1E4D02,FFFFFF,99CC33,3E4415,true,http://pbs.twimg.com/profile_images/1312831948499320834/8Yfj5Q5X_normal.jpg,https://pbs.twimg.com/profile_images/1312831948499320834/8Yfj5Q5X_normal.jpg,https://pbs.twimg.com/profile_banners/624671428/1454035774,false,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""LauraZetkin"",""name"":""Eißner"",""id"":579881659,""id_str"":""579881659"",""indices"":[3,15]}]",[],false,false,false,low,es,1611016414495
